"","ld","smd","stlogoddse"
"kennedi",0.000437049821914144,0.0690674285962382,0.432048616605289
"shipment",0.00034714110543175,0.0495976843094958,0.299756567509213
"famin",-0.000922868727081943,-0.121077512157127,-1.0396145581107
"unidentifi",6.66231535900971e-05,0.00685512933645094,0.0538672978023972
"scare",-0.000168443028761651,-0.0176384727197416,-0.057605885800129
"bottom",0.00022363468793851,0.0224700468921145,0.118993104956139
"roadblock",0.00118183564318755,0.172674509432878,0.887495337674122
"galleri",-0.0011372813763762,-0.127672378994783,-0.884075139816568
"relax",-0.000298148711899654,-0.0291347205549778,-0.105385309624742
"wiesenth",-0.00011703559244976,-0.0492363773769684,-2.26089316196372
"string",0.000244112845893188,0.023476303302001,0.118993104956139
"lesser",-0.000896901506800778,-0.0844506899256078,-0.381284450422545
"realist",-0.000275273604928305,-0.0336898369549906,-0.168307756532328
"miner",0.00010890801714305,0.0283165713888497,0.313340866341567
"pocket",-0.000246566615995524,-0.0264948536897946,-0.105385309624742
"qualifi",0.000327039360820227,0.0339959167607812,0.169842738381535
"lectur",-0.000708084548478629,-0.0687521185104856,-0.305565583705778
"tale",-0.00109427695259847,-0.100488259249133,-0.46297688803007
"sir",-0.000431329517559727,-0.0750442088723179,-0.759455194033255
"similarli",-0.00140446920272462,-0.121460581532627,-0.55194457892891
"slightli",-0.000583596756630824,-0.0561342546032804,-0.234830329958857
"refrain",-0.000828208508310197,-0.0743555465206897,-0.305565583705778
"sam",-0.000694557766175154,-0.074316459440121,-0.381284450422545
"singapor",-0.00125184204436427,-0.155988774637313,-1.73795380631759
"passeng",-0.000246973826908834,-0.0319111231259462,-0.168307756532328
"frighten",-0.000463215625964799,-0.0437026955408939,-0.168307756532328
"kenyan",-0.000868950300567537,-0.134160473271581,-2.26089316196372
"aren",0.000431517706198418,0.045559106638138,0.219067211672234
"chancellor",-0.000436343211970674,-0.0920942873956699,-1.73795380631759
"winner",-0.000601462153618485,-0.0633647431373576,-0.305565583705778
"skill",0.000362741222799334,0.0358034766980326,0.169842738381535
"paraguay",0.00103328515828922,0.240242610312013,1.93599500872827
"danc",0.000110494780948539,0.0157944780083604,0.118993104956139
