"","ld","smd","stlogoddse"
"brussel",-0.000300784023919521,-0.0189702470786511,-0.100016805659976
"blind",-0.000766066433651655,-0.0417110410963316,-0.333049934932856
"leverag",-0.00202163622578687,-0.105399342185804,-1.47442560743758
"annex",-0.000317200890433875,-0.0194810698606043,-0.100016805659976
"chirac",0.000828963726567517,0.199968321065099,3.44427604018828
"ochoa",-0.000171699871011398,-0.0335860110322675,-2.31989953447686
"torn",-3.5989329365653e-05,-0.00209355103361972,0.0993763017705659
"consum",-0.000360486913457383,-0.0207677934878982,-0.100016805659976
"indiffer",0.000453058667544517,0.0303082275878462,0.430294896981477
"palestin",-0.00177909076770824,-0.0988747612469294,-1.47442560743758
"subordin",0.000235742791056612,0.0149877442715718,0.274196779469627
"X37",-0.000405794305101704,-0.0220342655348722,-0.100016805659976
"civic",-0.00105461471469942,-0.0832377543842134,-2.31989953447686
"nationwid",-0.000799372518583928,-0.042608124681976,-0.333049934932856
"cairo",-0.000551400664502842,-0.0429517195702893,-0.614910685516484
"tehran",-0.000630884288692568,-0.0459432558420121,-0.614910685516484
"commerc",-0.00168902816197688,-0.0963396003188021,-1.47442560743758
"queen",0.00125095593568654,0.115287139015817,1.31848985769889
"plavsic",-0.000297602464284827,-0.0359625734171963,-0.960191145931358
"unsuccess",0.00091246885910425,0.0622844804980332,0.716453731723581
"theme",0.00115774353845523,0.0930304698824135,1.05299637052266
"jacqu",0.00317579591375772,0.382889678513266,3.36600776831271
"secretli",-0.000304221283237137,-0.0184735170929846,-0.0856424311333121
"neg",0.000538731387439622,0.0336528140255859,0.4452049466581
"kerri",-0.000168204419917369,-0.0234566178911962,-0.600872543000237
"legislatur",-0.000631175788383254,-0.0372335902811493,-0.318845666019598
"counterterror",0.000259997768059545,0.0233786837335004,0.4452049466581
"francoi",0.00225994142898492,0.230919896386961,2.19499025176083
"donat",-0.000616585087527744,-0.036800715139219,-0.318845666019598
"bag",-0.00103332477756382,-0.0581386727555135,-0.600872543000237
"jungl",0.000555818422955713,0.0425116531299634,0.602054199033763
"neglect",-0.00108730940211432,-0.0589535420543409,-0.586668274086979
"maria",0.000688021078745221,0.0472979585752186,0.602054199033763
"upheld",0.00144779739514118,0.124894730740114,1.35183191465044
"cash",0.000210671909173097,0.015238076274762,0.303833938474427
"breach",0.00141635334143574,0.103410035030452,1.06910720084365
"leahi",-0.00117838225268964,-0.0869810063296079,-2.29261996317374
"a3",-0.000797059109164454,-0.0504752637040863,-0.586668274086979
"pastor",-9.4213572004716e-05,-0.00993245990305365,-0.071093827071108
"dirt",-0.00141051305174869,-0.0868346349793147,-1.44683246848981
"boss",-0.000883873897341484,-0.0531530862304401,-0.586668274086979
"bargain",-0.000598985634857588,-0.0356499461372415,-0.304471291492933
"applaud",8.54759828868846e-06,0.000485066317324914,0.128652015160948
"retreat",-0.00176605964109319,-0.0868505124039531,-0.946153003415111
"delic",7.93861643920624e-06,0.000467467557965737,0.128652015160948
"foster",0.000275406891124836,0.0174226506728482,0.303833938474427
"headlin",0.000835334127684757,0.103900699321851,1.51963777836504
"ap",0.00106545322022985,0.0758571466403947,0.852070044728752
"X1968",0.000223513390388908,0.0156956245215205,0.303833938474427
"reader",0.000449063216523122,0.0440762419654248,0.731940929838254
"raul",-0.0021621983908779,-0.107510825956086,-1.44683246848981
"harvard",-0.00018083195382991,-0.0137606095741959,-0.071093827071108
"incarcer",0.00084274513929969,0.0603808114730846,0.731940929838254
"advic",-0.000274529287837517,-0.0169548685580837,-0.071093827071108
