"","ld","smd","stlogoddse"
"anim",-0.00019549627631477,-0.0283420435271072,-0.173598461654319
"birth",0.000472913856826955,0.0700752356017836,0.425828799628772
"militiamen",-0.000740122855535398,-0.0866621597321123,-0.54046394870325
"sharon",-0.000408084354033248,-0.0716009107367022,-0.730202264365291
"certifi",-0.00050637736562461,-0.0574782987998271,-0.306587042349751
"adam",4.75547019292939e-05,0.00585931070821032,0.0558616800713364
"gestapo",-0.00105483493804574,-0.144551997545911,-1.72398914794073
"summon",5.55434617082209e-05,0.0063323697877861,0.0558616800713364
"older",-3.89217912547306e-05,-0.00434821247433051,0.00219901317233637
"eat",0.000486436266463267,0.0825431073288053,0.545690492202731
"featur",-0.000396102889849769,-0.0403427892324953,-0.173598461654319
"simon",-0.0016448065871082,-0.169142472100422,-1.26881838244015
"incit",0.000333541014472664,0.0430357143132179,0.251992480720921
"clandestin",-0.00168871031778364,-0.159040538734135,-0.963100055405966
"enabl",0.000347008318825372,0.038830009333397,0.205383040966634
"trace",-0.00146213110960871,-0.141895432807285,-0.839929318681557
"text",0.000232764464168453,0.0491622652667833,0.425828799628772
"henri",-0.000431849338195397,-0.0530802417770229,-0.306587042349751
"younger",0.000414332883062331,0.047965513051308,0.251992480720921
"hint",0.000616512385098196,0.0700890497027608,0.341210163023587
"trap",0.000194865885765648,0.0247257375338242,0.157264391461206
"vision",-0.000226870682538436,-0.0247198313839756,-0.102842697541053
"friendli",0.00023768578733412,0.0281970143157099,0.167195812096527
"underscor",-0.000283208110491019,-0.0276190768520261,-0.102842697541053
"karzai",-0.000589385498962296,-0.107483717140402,-1.71584624004452
"data",0.000136419904534048,0.0170756203356583,0.117300525906083
"deadlin",-0.000107044158681397,-0.0126112156781088,-0.0442479286795624
"statist",0.000610785682734062,0.0848920148779656,0.477452848752873
"lieut",-0.00150691693880804,-0.155170444042217,-1.09551904193572
"irish",-0.000969822698956452,-0.142060166268984,-2.07228811699124
"barrack",-0.00073660252242345,-0.104307269173637,-0.954636264603112
"swiss",-3.38485364241964e-05,-0.00709161931177179,-0.0442479286795624
"X44",-0.00111018017679386,-0.111245824193598,-0.622338737690328
"georgia",-0.00028110676018219,-0.0528594187077793,-0.531652945473899
"proclaim",-0.000625252115269372,-0.0628447333036052,-0.297496339699101
"minim",0.00113741407597415,0.132443649270176,0.595280045340915
"split",-0.000770937675128286,-0.0751041540383149,-0.361158357373059
"X38",0.000104540240745162,0.0109040650000484,0.0753865947428778
"grand",-0.00121164210192493,-0.132834205805537,-0.946088261895744
"exagger",8.72300122371665e-05,0.00996046584182878,0.0753865947428778
"skin",-0.000473527768767568,-0.0537840681887434,-0.288308415212349
"conspiraci",-0.00132170598257064,-0.132859081317745,-0.822747408618375
"sympath",-0.000929363611727657,-0.0890065655134151,-0.439009036484395
"menem",-0.000500055740147824,-0.0984779248361426,-1.7076254144621
"badli",-0.000253734912322761,-0.0251142602328519,-0.0933502158690034
"flew",-0.00100991685604354,-0.0991388427439931,-0.522750641449255
"tadic",-0.000528174190732169,-0.107326503335878,-2.667707003536
"acquit",0.000467538918328373,0.0626071058794722,0.362163774128784
"outspoken",0.000302466608206092,0.0327809520332459,0.177243384923579
"penal",-0.000191712987761247,-0.0218301160319262,-0.0933502158690034
"manhattan",0.000872633704700879,0.138165741415638,0.803014170668869
"contin",-0.00185890283569772,-0.170087538752517,-1.0785072484255
"djindjic",-0.000444262452147268,-0.0979625806791693,-2.65956409563978
"capabl",-0.000459745333636451,-0.0464521508860176,-0.210364295062316
"femal",-0.000296510265440642,-0.0373049987612221,-0.210364295062316
"X46",0.000444493482344045,0.0523940441653322,0.282860103638788
"X52",-0.000950144208871653,-0.0951286120677041,-0.513755124518894
"sadr",-0.00049908004850117,-0.103830636674961,-2.65956409563978
"coincid",1.33566401684256e-05,0.00135444002730482,0.0313224658815549
"harder",0.000129551069765682,0.0132004957456341,0.0853180153781996
"calm",-0.000632932526457094,-0.061115036435917,-0.279021166734963
"tighten",0.00113779392330783,0.139262161174069,0.656313338381558
"obviou",0.000444956185285446,0.0479899705553893,0.246298236711553
"armor",-0.00167611588763094,-0.172584646658863,-1.4353572276619
"descript",2.69468070614894e-05,0.00304927589075497,0.0412538865168767
